"Qubit",T1 (us),T2 (us),"Frequency (GHz)","Anharmonicity (GHz)","Readout assignment error ","Prob meas0 prep1 ","Prob meas1 prep0 ","Readout length (ns)","ID error ","Z-axis rotation (rz) error ","√x (sx) error ","Pauli-X error ","ECR error ","Gate time (ns)","Operational"
"115","166.2886597062679","77.68424563136885","5.028007444116979","-0.3068193442669031","0.013671875","0.01318359375","0.01416015625","1300","0.00034307188650712495","0","0.00034307188650712495","0.00034307188650712495","","","true"
"116","295.7475841459838","380.45164401210104","4.912741045139887","-0.3082983947671616","0.01220703125","0.01220703125","0.01220703125","1300","0.000104445735419323","0","0.000104445735419323","0.000104445735419323","116_115:0.006798840865319233;116_117:0.00694264262212857","116_115:660;116_117:660","true"
"117","224.6003664120769","312.65786871504383","4.8331223060662465","-0.3092141826105853","0.025390625","0.0244140625","0.0263671875","1300","0.00025324120610685914","0","0.00025324120610685914","0.00025324120610685914","117_118:0.006147722968121494","117_118:660","true"
"118","145.88816280532828","228.2759202498135","4.732967979104671","-0.3103162291505652","0.00634765625","0.0068359375","0.005859375","1300","0.0002457620795049828","0","0.0002457620795049828","0.0002457620795049828","118_119:0.0076560352241688","118_119:660","true"
"119","9.941314519029863","150.81502410804075","4.802663496482155","-0.28980565670333075","0.021728515625","0.0205078125","0.02294921875","1300","0.0005409952090710686","0","0.0005409952090710686","0.0005409952090710686","","","true"
"120","173.8680392544796","211.94952578445358","4.836637543518275","-0.3088294992030973","0.016845703125","0.02099609375","0.0126953125","1300","0.00037499657787784936","0","0.00037499657787784936","0.00037499657787784936","120_119:0.01473012694136383","120_119:660","true"
"121","213.7067123271699","233.5408804293761","4.967922844038365","-0.30831927501521805","0.026611328125","0.03662109375","0.0166015625","1300","0.00038715233755641623","0","0.00038715233755641623","0.00038715233755641623","121_120:0.013403048610253876","121_120:660","true"
"122","69.97409689946886","93.41478710632511","4.937602031629801","-0.307131343243749","0.190673828125","0.3681640625","0.01318359375","1300","0.0009321172088126677","0","0.0009321172088126677","0.0009321172088126677","122_121:0.022373365426372693;122_123:0.021475320732257386;122_111:0.01647663008224831","122_121:660;122_123:660;122_111:660","true"
"123","157.55547234144564","106.63126547063423","5.034333870870927","-0.3063945650809262","0.013671875","0.0185546875","0.0087890625","1300","0.00028209257442620756","0","0.00028209257442620756","0.00028209257442620756","","","true"
"124","194.15815874349346","244.67523942070247","4.949166025252109","-0.30728609162938675","0.013671875","0.0087890625","0.0185546875","1300","0.00017533303954525486","0","0.00017533303954525486","0.00017533303954525486","124_123:0.005759665100428191","124_123:660","true"
"125","218.0203942078336","206.01749143211364","4.859117970007059","-0.3081939603922578","0.01513671875","0.0146484375","0.015625","1300","0.0002048547655817154","0","0.0002048547655817154","0.0002048547655817154","125_124:0.004798034859516798;125_126:0.005669448962633827","125_124:660;125_126:660","true"
"126","166.7844304818839","157.89517352519113","4.90823449911869","-0.30857572639301106","0.013671875","0.01025390625","0.01708984375","1300","0.00013972582888203435","0","0.00013972582888203435","0.00013972582888203435","","","true"
